plane	wire	sx	sy	sz	ex	ey	ez
1	1784	-0.3	117.36	667.806	-0.3	-95.6747	1036.79	
1	1785	-0.3	117.36	668.406	-0.3	-95.3283	1036.79	
1	1786	-0.3	117.36	669.006	-0.3	-94.9819	1036.79	
1	1787	-0.3	117.36	669.606	-0.3	-94.6355	1036.79	
1	1788	-0.3	117.36	670.206	-0.3	-94.289	1036.79	
1	1789	-0.3	117.36	670.806	-0.3	-93.9426	1036.79	
1	1790	-0.3	117.36	671.406	-0.3	-93.5962	1036.79	
1	1791	-0.3	117.36	672.006	-0.3	-93.2498	1036.79	
1	1792	-0.3	117.36	672.606	-0.3	-92.9034	1036.79	
1	1793	-0.3	117.36	673.206	-0.3	-92.557	1036.79	
1	1794	-0.3	117.36	673.806	-0.3	-92.2106	1036.79	
1	1795	-0.3	117.36	674.406	-0.3	-91.8642	1036.79	
1	1796	-0.3	117.36	675.006	-0.3	-91.5178	1036.79	
1	1797	-0.3	117.36	675.606	-0.3	-91.1714	1036.79	
1	1798	-0.3	117.36	676.206	-0.3	-90.8249	1036.79	
1	1799	-0.3	117.36	676.806	-0.3	-90.4785	1036.79	
1	1800	-0.3	117.36	677.406	-0.3	-90.1321	1036.79	
1	1801	-0.3	117.36	678.006	-0.3	-89.7857	1036.79	
1	1802	-0.3	117.36	678.606	-0.3	-89.4393	1036.79	
1	1803	-0.3	117.36	679.206	-0.3	-89.0929	1036.79	
1	1804	-0.3	117.36	679.806	-0.3	-88.7465	1036.79	
1	1805	-0.3	117.36	680.406	-0.3	-88.4001	1036.79	
1	1806	-0.3	117.36	681.006	-0.3	-88.0537	1036.79	
1	1807	-0.3	117.36	681.606	-0.3	-87.7073	1036.79	
1	1808	-0.3	117.36	682.206	-0.3	-87.3608	1036.79	
1	1809	-0.3	117.36	682.806	-0.3	-87.0144	1036.79	
1	1810	-0.3	117.36	683.406	-0.3	-86.668	1036.79	
1	1811	-0.3	117.36	684.006	-0.3	-86.3216	1036.79	
1	1812	-0.3	117.36	684.606	-0.3	-85.9752	1036.79	
1	1813	-0.3	117.36	685.206	-0.3	-85.6288	1036.79	
1	1814	-0.3	117.36	685.806	-0.3	-85.2824	1036.79	
1	1815	-0.3	117.36	686.406	-0.3	-84.936	1036.79	
1	1816	-0.3	117.36	687.006	-0.3	-84.5896	1036.79	
1	1817	-0.3	117.36	687.606	-0.3	-84.2432	1036.79	
1	1818	-0.3	117.36	688.206	-0.3	-83.8967	1036.79	
1	1819	-0.3	117.36	688.806	-0.3	-83.5503	1036.79	
1	1820	-0.3	117.36	689.406	-0.3	-83.2039	1036.79	
1	1821	-0.3	117.36	690.006	-0.3	-82.8575	1036.79	
1	1822	-0.3	117.36	690.606	-0.3	-82.5111	1036.79	
1	1823	-0.3	117.36	691.206	-0.3	-82.1647	1036.79	
1	1824	-0.3	117.36	691.806	-0.3	-81.8183	1036.79	
1	1825	-0.3	117.36	692.406	-0.3	-81.4719	1036.79	
1	1826	-0.3	117.36	693.006	-0.3	-81.1255	1036.79	
1	1827	-0.3	117.36	693.606	-0.3	-80.7791	1036.79	
1	1828	-0.3	117.36	694.206	-0.3	-80.4326	1036.79	
1	1829	-0.3	117.36	694.806	-0.3	-80.0862	1036.79	
1	1830	-0.3	117.36	695.406	-0.3	-79.7398	1036.79	
1	1831	-0.3	117.36	696.006	-0.3	-79.3934	1036.79	
1	1832	-0.3	117.36	696.606	-0.3	-79.047	1036.79	
1	1833	-0.3	117.36	697.206	-0.3	-78.7006	1036.79	
1	1834	-0.3	117.36	697.806	-0.3	-78.3542	1036.79	
1	1835	-0.3	117.36	698.406	-0.3	-78.0078	1036.79	
1	1836	-0.3	117.36	699.006	-0.3	-77.6614	1036.79	
1	1837	-0.3	117.36	699.606	-0.3	-77.3149	1036.79	
1	1838	-0.3	117.36	700.206	-0.3	-76.9685	1036.79	
1	1839	-0.3	117.36	700.806	-0.3	-76.6221	1036.79	
1	1840	-0.3	117.36	701.406	-0.3	-76.2757	1036.79	
1	1841	-0.3	117.36	702.006	-0.3	-75.9293	1036.79	
1	1842	-0.3	117.36	702.606	-0.3	-75.5829	1036.79	
1	1843	-0.3	117.36	703.206	-0.3	-75.2365	1036.79	
1	1844	-0.3	117.36	703.806	-0.3	-74.8901	1036.79	
1	1845	-0.3	117.36	704.406	-0.3	-74.5437	1036.79	
1	1846	-0.3	117.36	705.006	-0.3	-74.1973	1036.79	
1	1847	-0.3	117.36	705.606	-0.3	-73.8508	1036.79	
1	1848	-0.3	117.36	706.206	-0.3	-73.5044	1036.79	
1	1849	-0.3	117.36	706.806	-0.3	-73.158	1036.79	
1	1850	-0.3	117.36	707.406	-0.3	-72.8116	1036.79	
1	1851	-0.3	117.36	708.006	-0.3	-72.4652	1036.79	
1	1852	-0.3	117.36	708.606	-0.3	-72.1188	1036.79	
1	1853	-0.3	117.36	709.206	-0.3	-71.7724	1036.79	
1	1854	-0.3	117.36	709.806	-0.3	-71.426	1036.79	
1	1855	-0.3	117.36	710.406	-0.3	-71.0796	1036.79	
1	1856	-0.3	117.36	711.006	-0.3	-70.7332	1036.79	
1	1857	-0.3	117.36	711.606	-0.3	-70.3867	1036.79	
1	1858	-0.3	117.36	712.206	-0.3	-70.0403	1036.79	
1	1859	-0.3	117.36	712.806	-0.3	-69.6939	1036.79	
1	1860	-0.3	117.36	713.406	-0.3	-69.3475	1036.79	
1	1861	-0.3	117.36	714.006	-0.3	-69.0011	1036.79	
1	1862	-0.3	117.36	714.606	-0.3	-68.6547	1036.79	
1	1863	-0.3	117.36	715.206	-0.3	-68.3083	1036.79	
1	1864	-0.3	117.36	715.806	-0.3	-67.9619	1036.79	
1	1865	-0.3	117.36	716.406	-0.3	-67.6155	1036.79	
1	1866	-0.3	117.36	717.006	-0.3	-67.2691	1036.79	
1	1867	-0.3	117.36	717.606	-0.3	-66.9226	1036.79	
1	1868	-0.3	117.36	718.206	-0.3	-66.5762	1036.79	
1	1869	-0.3	117.36	718.806	-0.3	-66.2298	1036.79	
1	1870	-0.3	117.36	719.406	-0.3	-65.8834	1036.79	
1	1871	-0.3	117.36	720.006	-0.3	-65.537	1036.79	
1	1872	-0.3	117.36	720.606	-0.3	-65.1906	1036.79	
1	1873	-0.3	117.36	721.206	-0.3	-64.8442	1036.79	
1	1874	-0.3	117.36	721.806	-0.3	-64.4978	1036.79	
1	1875	-0.3	117.36	722.406	-0.3	-64.1514	1036.79	
1	1876	-0.3	117.36	723.006	-0.3	-63.805	1036.79	
1	1877	-0.3	117.36	723.606	-0.3	-63.4585	1036.79	
1	1878	-0.3	117.36	724.206	-0.3	-63.1121	1036.79	
1	1879	-0.3	117.36	724.806	-0.3	-62.7657	1036.79	
1	1880	-0.3	117.36	725.406	-0.3	-62.4193	1036.79	
1	1881	-0.3	117.36	726.006	-0.3	-62.0729	1036.79	
1	1882	-0.3	117.36	726.606	-0.3	-61.7265	1036.79	
1	1883	-0.3	117.36	727.206	-0.3	-61.3801	1036.79	
1	1884	-0.3	117.36	727.806	-0.3	-61.0337	1036.79	
1	1885	-0.3	117.36	728.406	-0.3	-60.6873	1036.79	
1	1886	-0.3	117.36	729.006	-0.3	-60.3409	1036.79	
1	1887	-0.3	117.36	729.606	-0.3	-59.9944	1036.79	
1	1888	-0.3	117.36	730.206	-0.3	-59.648	1036.79	
1	1889	-0.3	117.36	730.806	-0.3	-59.3016	1036.79	
1	1890	-0.3	117.36	731.406	-0.3	-58.9552	1036.79	
1	1891	-0.3	117.36	732.006	-0.3	-58.6088	1036.79	
1	1892	-0.3	117.36	732.606	-0.3	-58.2624	1036.79	
1	1893	-0.3	117.36	733.206	-0.3	-57.916	1036.79	
1	1894	-0.3	117.36	733.806	-0.3	-57.5696	1036.79	
1	1895	-0.3	117.36	734.406	-0.3	-57.2232	1036.79	
1	1896	-0.3	117.36	735.006	-0.3	-56.8768	1036.79	
1	1897	-0.3	117.36	735.606	-0.3	-56.5303	1036.79	
1	1898	-0.3	117.36	736.206	-0.3	-56.1839	1036.79	
1	1899	-0.3	117.36	736.806	-0.3	-55.8375	1036.79	
1	1900	-0.3	117.36	737.406	-0.3	-55.4911	1036.79	
1	1901	-0.3	117.36	738.006	-0.3	-55.1447	1036.79	
1	1902	-0.3	117.36	738.606	-0.3	-54.7983	1036.79	
1	1903	-0.3	117.36	739.206	-0.3	-54.4519	1036.79	
1	1904	-0.3	117.36	739.806	-0.3	-54.1055	1036.79	
1	1905	-0.3	117.36	740.406	-0.3	-53.7591	1036.79	
1	1906	-0.3	117.36	741.006	-0.3	-53.4126	1036.79	
1	1907	-0.3	117.36	741.606	-0.3	-53.0662	1036.79	
1	1908	-0.3	117.36	742.206	-0.3	-52.7198	1036.79	
1	1909	-0.3	117.36	742.806	-0.3	-52.3734	1036.79	
1	1910	-0.3	117.36	743.406	-0.3	-52.027	1036.79	
1	1911	-0.3	117.36	744.006	-0.3	-51.6806	1036.79	
1	1912	-0.3	117.36	744.606	-0.3	-51.3342	1036.79	
1	1913	-0.3	117.36	745.206	-0.3	-50.9878	1036.79	
1	1914	-0.3	117.36	745.806	-0.3	-50.6414	1036.79	
1	1915	-0.3	117.36	746.406	-0.3	-50.295	1036.79	
1	1916	-0.3	117.36	747.006	-0.3	-49.9485	1036.79	
1	1917	-0.3	117.36	747.606	-0.3	-49.6021	1036.79	
1	1918	-0.3	117.36	748.206	-0.3	-49.2557	1036.79	
1	1919	-0.3	117.36	748.806	-0.3	-48.9093	1036.79	
1	1920	-0.3	117.36	749.406	-0.3	-48.5629	1036.79	
1	1921	-0.3	117.36	750.006	-0.3	-48.2165	1036.79	
1	1922	-0.3	117.36	750.606	-0.3	-47.8701	1036.79	
1	1923	-0.3	117.36	751.206	-0.3	-47.5237	1036.79	
1	1924	-0.3	117.36	751.806	-0.3	-47.1773	1036.79	
1	1925	-0.3	117.36	752.406	-0.3	-46.8309	1036.79	
1	1926	-0.3	117.36	753.006	-0.3	-46.4844	1036.79	
1	1927	-0.3	117.36	753.606	-0.3	-46.138	1036.79	
1	1928	-0.3	117.36	754.206	-0.3	-45.7916	1036.79	
1	1929	-0.3	117.36	754.806	-0.3	-45.4452	1036.79	
1	1930	-0.3	117.36	755.406	-0.3	-45.0988	1036.79	
1	1931	-0.3	117.36	756.006	-0.3	-44.7524	1036.79	
1	1932	-0.3	117.36	756.606	-0.3	-44.406	1036.79	
1	1933	-0.3	117.36	757.206	-0.3	-44.0596	1036.79	
1	1934	-0.3	117.36	757.806	-0.3	-43.7132	1036.79	
1	1935	-0.3	117.36	758.406	-0.3	-43.3668	1036.79	
1	1936	-0.3	117.36	759.006	-0.3	-43.0203	1036.79	
1	1937	-0.3	117.36	759.606	-0.3	-42.6739	1036.79	
1	1938	-0.3	117.36	760.206	-0.3	-42.3275	1036.79	
1	1939	-0.3	117.36	760.806	-0.3	-41.9811	1036.79	
1	1940	-0.3	117.36	761.406	-0.3	-41.6347	1036.79	
1	1941	-0.3	117.36	762.006	-0.3	-41.2883	1036.79	
1	1942	-0.3	117.36	762.606	-0.3	-40.9419	1036.79	
1	1943	-0.3	117.36	763.206	-0.3	-40.5955	1036.79	
1	1944	-0.3	117.36	763.806	-0.3	-40.2491	1036.79	
1	1945	-0.3	117.36	764.406	-0.3	-39.9027	1036.79	
1	1946	-0.3	117.36	765.006	-0.3	-39.5562	1036.79	
1	1947	-0.3	117.36	765.606	-0.3	-39.2098	1036.79	
1	1948	-0.3	117.36	766.206	-0.3	-38.8634	1036.79	
1	1949	-0.3	117.36	766.806	-0.3	-38.517	1036.79	
1	1950	-0.3	117.36	767.406	-0.3	-38.1706	1036.79	
1	1951	-0.3	117.36	768.006	-0.3	-37.8242	1036.79	
1	1952	-0.3	117.36	768.606	-0.3	-37.4778	1036.79	
1	1953	-0.3	117.36	769.206	-0.3	-37.1314	1036.79	
1	1954	-0.3	117.36	769.806	-0.3	-36.785	1036.79	
1	1955	-0.3	117.36	770.406	-0.3	-36.4386	1036.79	
1	1956	-0.3	117.36	771.006	-0.3	-36.0921	1036.79	
1	1957	-0.3	117.36	771.606	-0.3	-35.7457	1036.79	
1	1958	-0.3	117.36	772.206	-0.3	-35.3993	1036.79	
1	1959	-0.3	117.36	772.806	-0.3	-35.0529	1036.79	
1	1960	-0.3	117.36	773.406	-0.3	-34.7065	1036.79	
1	1961	-0.3	117.36	774.006	-0.3	-34.3601	1036.79	
1	1962	-0.3	117.36	774.606	-0.3	-34.0137	1036.79	
1	1963	-0.3	117.36	775.206	-0.3	-33.6673	1036.79	
1	1964	-0.3	117.36	775.806	-0.3	-33.3209	1036.79	
1	1965	-0.3	117.36	776.406	-0.3	-32.9744	1036.79	
1	1966	-0.3	117.36	777.006	-0.3	-32.628	1036.79	
1	1967	-0.3	117.36	777.606	-0.3	-32.2816	1036.79	
1	1968	-0.3	117.36	778.206	-0.3	-31.9352	1036.79	
1	1969	-0.3	117.36	778.806	-0.3	-31.5888	1036.79	
1	1970	-0.3	117.36	779.406	-0.3	-31.2424	1036.79	
1	1971	-0.3	117.36	780.006	-0.3	-30.896	1036.79	
1	1972	-0.3	117.36	780.606	-0.3	-30.5496	1036.79	
1	1973	-0.3	117.36	781.206	-0.3	-30.2032	1036.79	
1	1974	-0.3	117.36	781.806	-0.3	-29.8568	1036.79	
1	1975	-0.3	117.36	782.406	-0.3	-29.5103	1036.79	
1	1976	-0.3	117.36	783.006	-0.3	-29.1639	1036.79	
1	1977	-0.3	117.36	783.606	-0.3	-28.8175	1036.79	
1	1978	-0.3	117.36	784.206	-0.3	-28.4711	1036.79	
1	1979	-0.3	117.36	784.806	-0.3	-28.1247	1036.79	
1	1980	-0.3	117.36	785.406	-0.3	-27.7783	1036.79	
1	1981	-0.3	117.36	786.006	-0.3	-27.4319	1036.79	
1	1982	-0.3	117.36	786.606	-0.3	-27.0855	1036.79	
1	1983	-0.3	117.36	787.206	-0.3	-26.7391	1036.79	
1	1984	-0.3	117.36	787.806	-0.3	-26.3927	1036.79	
1	1985	-0.3	117.36	788.406	-0.3	-26.0462	1036.79	
1	1986	-0.3	117.36	789.006	-0.3	-25.6998	1036.79	
1	1987	-0.3	117.36	789.606	-0.3	-25.3534	1036.79	
1	1988	-0.3	117.36	790.206	-0.3	-25.007	1036.79	
1	1989	-0.3	117.36	790.806	-0.3	-24.6606	1036.79	
1	1990	-0.3	117.36	791.406	-0.3	-24.3142	1036.79	
1	1991	-0.3	117.36	792.006	-0.3	-23.9678	1036.79	
1	1992	-0.3	117.36	792.606	-0.3	-23.6214	1036.79	
1	1993	-0.3	117.36	793.206	-0.3	-23.275	1036.79	
1	1994	-0.3	117.36	793.806	-0.3	-22.9286	1036.79	
1	1995	-0.3	117.36	794.406	-0.3	-22.5821	1036.79	
1	1996	-0.3	117.36	795.006	-0.3	-22.2357	1036.79	
1	1997	-0.3	117.36	795.606	-0.3	-21.8893	1036.79	
1	1998	-0.3	117.36	796.206	-0.3	-21.5429	1036.79	
1	1999	-0.3	117.36	796.806	-0.3	-21.1965	1036.79	
1	2000	-0.3	117.36	797.406	-0.3	-20.8501	1036.79	
1	2001	-0.3	117.36	798.006	-0.3	-20.5037	1036.79	
1	2002	-0.3	117.36	798.606	-0.3	-20.1573	1036.79	
1	2003	-0.3	117.36	799.206	-0.3	-19.8109	1036.79	
1	2004	-0.3	117.36	799.806	-0.3	-19.4645	1036.79	
1	2005	-0.3	117.36	800.406	-0.3	-19.118	1036.79	
1	2006	-0.3	117.36	801.006	-0.3	-18.7716	1036.79	
1	2007	-0.3	117.36	801.606	-0.3	-18.4252	1036.79	
1	2008	-0.3	117.36	802.206	-0.3	-18.0788	1036.79	
1	2009	-0.3	117.36	802.806	-0.3	-17.7324	1036.79	
1	2010	-0.3	117.36	803.406	-0.3	-17.386	1036.79	
1	2011	-0.3	117.36	804.006	-0.3	-17.0396	1036.79	
1	2012	-0.3	117.36	804.606	-0.3	-16.6932	1036.79	
1	2013	-0.3	117.36	805.206	-0.3	-16.3468	1036.79	
1	2014	-0.3	117.36	805.806	-0.3	-16.0004	1036.79	
1	2015	-0.3	117.36	806.406	-0.3	-15.6539	1036.79	
1	2016	-0.3	117.36	807.006	-0.3	-15.3075	1036.79	
1	2017	-0.3	117.36	807.606	-0.3	-14.9611	1036.79	
1	2018	-0.3	117.36	808.206	-0.3	-14.6147	1036.79	
1	2019	-0.3	117.36	808.806	-0.3	-14.2683	1036.79	
1	2020	-0.3	117.36	809.406	-0.3	-13.9219	1036.79	
1	2021	-0.3	117.36	810.006	-0.3	-13.5755	1036.79	
1	2022	-0.3	117.36	810.606	-0.3	-13.2291	1036.79	
1	2023	-0.3	117.36	811.206	-0.3	-12.8827	1036.79	
1	2024	-0.3	117.36	811.806	-0.3	-12.5362	1036.79	
1	2025	-0.3	117.36	812.406	-0.3	-12.1898	1036.79	
1	2026	-0.3	117.36	813.006	-0.3	-11.8434	1036.79	
1	2027	-0.3	117.36	813.606	-0.3	-11.497	1036.79	
1	2028	-0.3	117.36	814.206	-0.3	-11.1506	1036.79	
1	2029	-0.3	117.36	814.806	-0.3	-10.8042	1036.79	
1	2030	-0.3	117.36	815.406	-0.3	-10.4578	1036.79	
1	2031	-0.3	117.36	816.006	-0.3	-10.1114	1036.79	
1	2032	-0.3	117.36	816.606	-0.3	-9.76497	1036.79	
1	2033	-0.3	117.36	817.206	-0.3	-9.41856	1036.79	
1	2034	-0.3	117.36	817.806	-0.3	-9.07215	1036.79	
1	2035	-0.3	117.36	818.406	-0.3	-8.72574	1036.79	
1	2036	-0.3	117.36	819.006	-0.3	-8.37933	1036.79	
1	2037	-0.3	117.36	819.606	-0.3	-8.03292	1036.79	
1	2038	-0.3	117.36	820.206	-0.3	-7.68651	1036.79	
1	2039	-0.3	117.36	820.806	-0.3	-7.3401	1036.79	
1	2040	-0.3	117.36	821.406	-0.3	-6.99369	1036.79	
1	2041	-0.3	117.36	822.006	-0.3	-6.64728	1036.79	
1	2042	-0.3	117.36	822.606	-0.3	-6.30087	1036.79	
1	2043	-0.3	117.36	823.206	-0.3	-5.95446	1036.79	
1	2044	-0.3	117.36	823.806	-0.3	-5.60805	1036.79	
1	2045	-0.3	117.36	824.406	-0.3	-5.26164	1036.79	
1	2046	-0.3	117.36	825.006	-0.3	-4.91523	1036.79	
1	2047	-0.3	117.36	825.606	-0.3	-4.56882	1036.79	
1	2048	-0.3	117.36	826.206	-0.3	-4.22241	1036.79	
1	2049	-0.3	117.36	826.806	-0.3	-3.876	1036.79	
1	2050	-0.3	117.36	827.406	-0.3	-3.52959	1036.79	
1	2051	-0.3	117.36	828.006	-0.3	-3.18318	1036.79	
1	2052	-0.3	117.36	828.606	-0.3	-2.83677	1036.79	
1	2053	-0.3	117.36	829.206	-0.3	-2.49035	1036.79	
1	2054	-0.3	117.36	829.806	-0.3	-2.14394	1036.79	
1	2055	-0.3	117.36	830.406	-0.3	-1.79753	1036.79	
1	2056	-0.3	117.36	831.006	-0.3	-1.45112	1036.79	
1	2057	-0.3	117.36	831.606	-0.3	-1.10471	1036.79	
1	2058	-0.3	117.36	832.206	-0.3	-0.758304	1036.79	
1	2059	-0.3	117.36	832.806	-0.3	-0.411894	1036.79	
1	2060	-0.3	117.36	833.406	-0.3	-0.0654839	1036.79	
1	2061	-0.3	117.36	834.006	-0.3	0.280926	1036.79	
1	2062	-0.3	117.36	834.606	-0.3	0.627336	1036.79	
1	2063	-0.3	117.36	835.206	-0.3	0.973747	1036.79	
1	2064	-0.3	117.36	835.806	-0.3	1.32016	1036.79	
1	2065	-0.3	117.36	836.406	-0.3	1.66657	1036.79	
1	2066	-0.3	117.36	837.006	-0.3	2.01298	1036.79	
1	2067	-0.3	117.36	837.606	-0.3	2.35939	1036.79	
1	2068	-0.3	117.36	838.206	-0.3	2.7058	1036.79	
1	2069	-0.3	117.36	838.806	-0.3	3.05221	1036.79	
1	2070	-0.3	117.36	839.406	-0.3	3.39862	1036.79	
1	2071	-0.3	117.36	840.006	-0.3	3.74503	1036.79	
1	2072	-0.3	117.36	840.606	-0.3	4.09144	1036.79	
1	2073	-0.3	117.36	841.206	-0.3	4.43785	1036.79	
1	2074	-0.3	117.36	841.806	-0.3	4.78426	1036.79	
1	2075	-0.3	117.36	842.406	-0.3	5.13067	1036.79	
1	2076	-0.3	117.36	843.006	-0.3	5.47708	1036.79	
1	2077	-0.3	117.36	843.606	-0.3	5.82349	1036.79	
1	2078	-0.3	117.36	844.206	-0.3	6.1699	1036.79	
1	2079	-0.3	117.36	844.806	-0.3	6.51631	1036.79	
1	2080	-0.3	117.36	845.406	-0.3	6.86272	1036.79	
1	2081	-0.3	117.36	846.006	-0.3	7.20913	1036.79	
1	2082	-0.3	117.36	846.606	-0.3	7.55554	1036.79	
1	2083	-0.3	117.36	847.206	-0.3	7.90195	1036.79	
1	2084	-0.3	117.36	847.806	-0.3	8.24836	1036.79	
1	2085	-0.3	117.36	848.406	-0.3	8.59477	1036.79	
1	2086	-0.3	117.36	849.006	-0.3	8.94118	1036.79	
1	2087	-0.3	117.36	849.606	-0.3	9.28759	1036.79	
1	2088	-0.3	117.36	850.206	-0.3	9.634	1036.79	
1	2089	-0.3	117.36	850.806	-0.3	9.98041	1036.79	
1	2090	-0.3	117.36	851.406	-0.3	10.3268	1036.79	
1	2091	-0.3	117.36	852.006	-0.3	10.6732	1036.79	
1	2092	-0.3	117.36	852.606	-0.3	11.0196	1036.79	
1	2093	-0.3	117.36	853.206	-0.3	11.3661	1036.79	
1	2094	-0.3	117.36	853.806	-0.3	11.7125	1036.79	
1	2095	-0.3	117.36	854.406	-0.3	12.0589	1036.79	
1	2096	-0.3	117.36	855.006	-0.3	12.4053	1036.79	
1	2097	-0.3	117.36	855.606	-0.3	12.7517	1036.79	
1	2098	-0.3	117.36	856.206	-0.3	13.0981	1036.79	
1	2099	-0.3	117.36	856.806	-0.3	13.4445	1036.79	
1	2100	-0.3	117.36	857.406	-0.3	13.7909	1036.79	
1	2101	-0.3	117.36	858.006	-0.3	14.1373	1036.79	
1	2102	-0.3	117.36	858.606	-0.3	14.4837	1036.79	
1	2103	-0.3	117.36	859.206	-0.3	14.8302	1036.79	
1	2104	-0.3	117.36	859.806	-0.3	15.1766	1036.79	
1	2105	-0.3	117.36	860.406	-0.3	15.523	1036.79	
1	2106	-0.3	117.36	861.006	-0.3	15.8694	1036.79	
1	2107	-0.3	117.36	861.606	-0.3	16.2158	1036.79	
1	2108	-0.3	117.36	862.206	-0.3	16.5622	1036.79	
1	2109	-0.3	117.36	862.806	-0.3	16.9086	1036.79	
1	2110	-0.3	117.36	863.406	-0.3	17.255	1036.79	
1	2111	-0.3	117.36	864.006	-0.3	17.6014	1036.79	
1	2112	-0.3	117.36	864.606	-0.3	17.9478	1036.79	
1	2113	-0.3	117.36	865.206	-0.3	18.2943	1036.79	
1	2114	-0.3	117.36	865.806	-0.3	18.6407	1036.79	
1	2115	-0.3	117.36	866.406	-0.3	18.9871	1036.79	
1	2116	-0.3	117.36	867.006	-0.3	19.3335	1036.79	
1	2117	-0.3	117.36	867.606	-0.3	19.6799	1036.79	
1	2118	-0.3	117.36	868.206	-0.3	20.0263	1036.79	
1	2119	-0.3	117.36	868.806	-0.3	20.3727	1036.79	
1	2120	-0.3	117.36	869.406	-0.3	20.7191	1036.79	
1	2121	-0.3	117.36	870.006	-0.3	21.0655	1036.79	
1	2122	-0.3	117.36	870.606	-0.3	21.4119	1036.79	
1	2123	-0.3	117.36	871.206	-0.3	21.7584	1036.79	
1	2124	-0.3	117.36	871.806	-0.3	22.1048	1036.79	
1	2125	-0.3	117.36	872.406	-0.3	22.4512	1036.79	
1	2126	-0.3	117.36	873.006	-0.3	22.7976	1036.79	
1	2127	-0.3	117.36	873.606	-0.3	23.144	1036.79	
1	2128	-0.3	117.36	874.206	-0.3	23.4904	1036.79	
1	2129	-0.3	117.36	874.806	-0.3	23.8368	1036.79	
1	2130	-0.3	117.36	875.406	-0.3	24.1832	1036.79	
1	2131	-0.3	117.36	876.006	-0.3	24.5296	1036.79	
1	2132	-0.3	117.36	876.606	-0.3	24.876	1036.79	
1	2133	-0.3	117.36	877.206	-0.3	25.2225	1036.79	
1	2134	-0.3	117.36	877.806	-0.3	25.5689	1036.79	
1	2135	-0.3	117.36	878.406	-0.3	25.9153	1036.79	
1	2136	-0.3	117.36	879.006	-0.3	26.2617	1036.79	
1	2137	-0.3	117.36	879.606	-0.3	26.6081	1036.79	
1	2138	-0.3	117.36	880.206	-0.3	26.9545	1036.79	
1	2139	-0.3	117.36	880.806	-0.3	27.3009	1036.79	
1	2140	-0.3	117.36	881.406	-0.3	27.6473	1036.79	
1	2141	-0.3	117.36	882.006	-0.3	27.9937	1036.79	
1	2142	-0.3	117.36	882.606	-0.3	28.3401	1036.79	
1	2143	-0.3	117.36	883.206	-0.3	28.6866	1036.79	
1	2144	-0.3	117.36	883.806	-0.3	29.033	1036.79	
1	2145	-0.3	117.36	884.406	-0.3	29.3794	1036.79	
1	2146	-0.3	117.36	885.006	-0.3	29.7258	1036.79	
1	2147	-0.3	117.36	885.606	-0.3	30.0722	1036.79	
1	2148	-0.3	117.36	886.206	-0.3	30.4186	1036.79	
1	2149	-0.3	117.36	886.806	-0.3	30.765	1036.79	
1	2150	-0.3	117.36	887.406	-0.3	31.1114	1036.79	
1	2151	-0.3	117.36	888.006	-0.3	31.4578	1036.79	
1	2152	-0.3	117.36	888.606	-0.3	31.8043	1036.79	
1	2153	-0.3	117.36	889.206	-0.3	32.1507	1036.79	
1	2154	-0.3	117.36	889.806	-0.3	32.4971	1036.79	
1	2155	-0.3	117.36	890.406	-0.3	32.8435	1036.79	
1	2156	-0.3	117.36	891.006	-0.3	33.1899	1036.79	
1	2157	-0.3	117.36	891.606	-0.3	33.5363	1036.79	
1	2158	-0.3	117.36	892.206	-0.3	33.8827	1036.79	
1	2159	-0.3	117.36	892.806	-0.3	34.2291	1036.79	
1	2160	-0.3	117.36	893.406	-0.3	34.5755	1036.79	
1	2161	-0.3	117.36	894.006	-0.3	34.9219	1036.79	
1	2162	-0.3	117.36	894.606	-0.3	35.2684	1036.79	
1	2163	-0.3	117.36	895.206	-0.3	35.6148	1036.79	
1	2164	-0.3	117.36	895.806	-0.3	35.9612	1036.79	
1	2165	-0.3	117.36	896.406	-0.3	36.3076	1036.79	
1	2166	-0.3	117.36	897.006	-0.3	36.654	1036.79	
1	2167	-0.3	117.36	897.606	-0.3	37.0004	1036.79	
1	2168	-0.3	117.36	898.206	-0.3	37.3468	1036.79	
1	2169	-0.3	117.36	898.806	-0.3	37.6932	1036.79	
1	2170	-0.3	117.36	899.406	-0.3	38.0396	1036.79	
1	2171	-0.3	117.36	900.006	-0.3	38.386	1036.79	
1	2172	-0.3	117.36	900.606	-0.3	38.7325	1036.79	
1	2173	-0.3	117.36	901.206	-0.3	39.0789	1036.79	
1	2174	-0.3	117.36	901.806	-0.3	39.4253	1036.79	
1	2175	-0.3	117.36	902.406	-0.3	39.7717	1036.79	
1	2176	-0.3	117.36	903.006	-0.3	40.1181	1036.79	
1	2177	-0.3	117.36	903.606	-0.3	40.4645	1036.79	
1	2178	-0.3	117.36	904.206	-0.3	40.8109	1036.79	
1	2179	-0.3	117.36	904.806	-0.3	41.1573	1036.79	
1	2180	-0.3	117.36	905.406	-0.3	41.5037	1036.79	
1	2181	-0.3	117.36	906.006	-0.3	41.8501	1036.79	
1	2182	-0.3	117.36	906.606	-0.3	42.1966	1036.79	
1	2183	-0.3	117.36	907.206	-0.3	42.543	1036.79	
1	2184	-0.3	117.36	907.806	-0.3	42.8894	1036.79	
1	2185	-0.3	117.36	908.406	-0.3	43.2358	1036.79	
1	2186	-0.3	117.36	909.006	-0.3	43.5822	1036.79	
